SID,entry,evaluation,replacement
65c25cf77dca9d7ca7d9ebdb,recycling,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,covid,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Luke,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Italian,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Connor,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,new,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,communion,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Meg's,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,is,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,pure,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,appetizers,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,glad,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Clarence,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,whooping,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,cough,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,pneumonia,FOUND,pneumonia
65c25cf77dca9d7ca7d9ebdb,consigning,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,depression,FOUND,depression
65c25cf77dca9d7ca7d9ebdb,schizophrenia,FOUND,schizophrenia
65c25cf77dca9d7ca7d9ebdb,bipolar,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,disorder,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,how do,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,you measure,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,all,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,timers,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,rabies,REPLACE,rickets
65c25cf77dca9d7ca7d9ebdb,fatty,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,liver,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,allergies,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,cancer,FOUND,cancer
65b15afd94153c1f50c92493,diabetes,FOUND,diabetes
65b15afd94153c1f50c92493,infertility,FOUND,infertility
65b15afd94153c1f50c92493,heart attack,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,asthma,FOUND,asthma
65b15afd94153c1f50c92493,eczema,FOUND,eczema
65b15afd94153c1f50c92493,migraine,FOUND,migraine
65b15afd94153c1f50c92493,scoliosis,FOUND,scoliosis
65b15afd94153c1f50c92493,hearing,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,loss,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,seizure,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,adbtia,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,dehydration,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,sunburn,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,swelling,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,leading,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,Tuesday,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,a,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,panic,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,attack,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,constipation,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,stroke,FOUND,stroke
65b15afd94153c1f50c92493,disease,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,Down,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,syndrome,EXCLUDE,EXCLUDE
65b15afd94153c1f50c92493,hypertension,FOUND,hypertension
65b15afd94153c1f50c92493,acne,FOUND,acne
65cb63e160bb47fbf9349269,pregnancy,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,diabetes,FOUND,diabetes
65cb63e160bb47fbf9349269,high blood pressure,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,high,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,cholesterol,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,low,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,blood pressure,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,low,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,cholesterol,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,anemia,FOUND,anemia
65cb63e160bb47fbf9349269,uremia,REPLACE,leukemia
65cb63e160bb47fbf9349269,blind,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,hard,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,of hearing,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,cancer,FOUND,cancer
65cb63e160bb47fbf9349269,dementia,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,Alzheimer's,REPLACE,alzheimer's
65cb63e160bb47fbf9349269,high,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,thyroid,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,conditions,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,heart,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,defects,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,amputated,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,limbs,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,migraines,REPLACE,migraine
65cb63e160bb47fbf9349269,vertical,REPLACE,vertigo
60d731567049e5132e3cc4d4,alopecia,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Type 1,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Diabetes,REPLACE,diabetes
60d731567049e5132e3cc4d4,Type,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,2,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,diabetes,FOUND,diabetes
60d731567049e5132e3cc4d4,cancer,FOUND,cancer
60d731567049e5132e3cc4d4,heart attack,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,heart,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,failure,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,anemia,FOUND,anemia
60d731567049e5132e3cc4d4,high blood pressure,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,low,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,blood pressure,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,high,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,cholesterol,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,cataracts,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,asthma,FOUND,asthma
60d731567049e5132e3cc4d4,allergies,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,psoriasis,FOUND,psoriasis
60d731567049e5132e3cc4d4,eczema,FOUND,eczema
60d731567049e5132e3cc4d4,migraines,REPLACE,migraine
60d731567049e5132e3cc4d4,epilepsy,FOUND,epilepsy
60d731567049e5132e3cc4d4,heartburn,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,indigestion,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,asthma,FOUND,asthma
65e862f844f1b7a803bb3c5a,chicken,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,pox,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,hiv-aids,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,influenza,FOUND,influenza
65e862f844f1b7a803bb3c5a,measles,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,meaning,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,Pisces,REPLACE,rickets
65e862f844f1b7a803bb3c5a,monkey,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,monkey,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,box,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,tuberculosis,FOUND,tuberculosis
65e862f844f1b7a803bb3c5a,high blood pressure,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,diabetes,FOUND,diabetes
65e862f844f1b7a803bb3c5a,ovarian,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,cancer,FOUND,cancer
65e862f844f1b7a803bb3c5a,leukemia,FOUND,leukemia
65e862f844f1b7a803bb3c5a,whooping,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,cough,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,malaria,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,rabies,REPLACE,rickets
65e862f844f1b7a803bb3c5a,Q fever,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,disease,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,arthritis,FOUND,arthritis
65e862f844f1b7a803bb3c5a,stroke,FOUND,stroke
65e862f844f1b7a803bb3c5a,kidney,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,failure,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,epilepsy,FOUND,epilepsy
65e862f844f1b7a803bb3c5a,dementia,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,Parkinson's disease,REPLACE,addison's disease
65e862f844f1b7a803bb3c5a,bipolar,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,disorder,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,food,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,allergy,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,distance,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,multiple sclerosis,FOUND,multiple sclerosis
65d54b3b524fcafb543d1b23,heart attack,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,heart disease,FOUND,heart disease
65d54b3b524fcafb543d1b23,pulmonary,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,embolism,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,atrial,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,fibrillation,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,Parkinson's disease,REPLACE,addison's disease
65d54b3b524fcafb543d1b23,there's,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,also,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,Asia,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,glaucoma,REPLACE,sarcoma
65d54b3b524fcafb543d1b23,aspasia,REPLACE,dysphagia
65d54b3b524fcafb543d1b23,anxiety,FOUND,anxiety
65d54b3b524fcafb543d1b23,depression,FOUND,depression
65d54b3b524fcafb543d1b23,schizophrenia,FOUND,schizophrenia
65d54b3b524fcafb543d1b23,schizophrenic,REPLACE,schizophrenia
65d54b3b524fcafb543d1b23,bipolar,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,disease,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,bipolar,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,disorder,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,I mean,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,dementia,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,cervical,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,cancer,FOUND,cancer
5f5aa60bef062519ff711fe6,rectal,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,cancer,FOUND,cancer
5f5aa60bef062519ff711fe6,cancer,FOUND,cancer
5f5aa60bef062519ff711fe6,osteoporosis,FOUND,osteoporosis
5f5aa60bef062519ff711fe6,rheumatoid,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,rheumatoid,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,arthritis,FOUND,arthritis
5f5aa60bef062519ff711fe6,plantars,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,fasciitis,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,a,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,d,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,h,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,d,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,bipolar,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,disorder,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,Parkinson's,REPLACE,parkinson's
5f5aa60bef062519ff711fe6,Hodgkin's,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,lymphoma,FOUND,lymphoma
5f5aa60bef062519ff711fe6,autism,FOUND,autism
5f5aa60bef062519ff711fe6,sickle,REPLACE,rickets
5f5aa60bef062519ff711fe6,cell,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,anemia,FOUND,anemia
5f5aa60bef062519ff711fe6,diarrhea,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,constipation,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,hemorrhaging,REPLACE,hemorrhoids
5f5aa60bef062519ff711fe6,aneurysm,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,blood,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,clotting,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,cancer,FOUND,cancer
63e802622f8052bd67d6c5f0,allergies,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,Down,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,syndrome,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,autism,FOUND,autism
63e802622f8052bd67d6c5f0,ADHD,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,dementia,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,diabetes,FOUND,diabetes
63e802622f8052bd67d6c5f0,depression,FOUND,depression
63e802622f8052bd67d6c5f0,anxiety,FOUND,anxiety
63e802622f8052bd67d6c5f0,asthma,FOUND,asthma
60a48adfe091e410f4eaba34,azra,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,lymphedema,REPLACE,lymphoma
60a48adfe091e410f4eaba34,diabetes,FOUND,diabetes
60a48adfe091e410f4eaba34,Alzheimer's,REPLACE,alzheimer's
60a48adfe091e410f4eaba34,Parkinson's,REPLACE,parkinson's
60a48adfe091e410f4eaba34,depression,FOUND,depression
60a48adfe091e410f4eaba34,anxiety,FOUND,anxiety
60a48adfe091e410f4eaba34,o,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,c,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,d,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,anemia,FOUND,anemia
60a48adfe091e410f4eaba34,high,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,cholesterol,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,high blood pressure,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,obesity,FOUND,obesity
60a48adfe091e410f4eaba34,epilepsy,FOUND,epilepsy
60a48adfe091e410f4eaba34,kidney,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,disease,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,liver,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,disease,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,cancer,FOUND,cancer
60a48adfe091e410f4eaba34,AIDS,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,gonorrhea,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,herpes,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,meningitis,REPLACE,tendinitis
65e1f75ab3efd22e847cfbf0,diabetes,FOUND,diabetes
65e1f75ab3efd22e847cfbf0,lung,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65e1f75ab3efd22e847cfbf0,breast,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65e1f75ab3efd22e847cfbf0,uterine,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65e1f75ab3efd22e847cfbf0,lupus,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,lymphedema,REPLACE,lymphoma
65e1f75ab3efd22e847cfbf0,bipolar,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,schizophrenia,FOUND,schizophrenia
65e1f75ab3efd22e847cfbf0,I can't,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,gastritis,FOUND,gastritis
65e1f75ab3efd22e847cfbf0,chronic,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,gastritis,FOUND,gastritis
65e1f75ab3efd22e847cfbf0,diverticulosis,REPLACE,diverticulitis
65e1f75ab3efd22e847cfbf0,diverticulitis,FOUND,diverticulitis
65e1f75ab3efd22e847cfbf0,mouth,REPLACE,gout
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65e1f75ab3efd22e847cfbf0,gout,FOUND,gout
65e1f75ab3efd22e847cfbf0,edema,REPLACE,eczema
65e1f75ab3efd22e847cfbf0,tumor,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,turn on,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,sync,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,leukemia,FOUND,leukemia
65e1f75ab3efd22e847cfbf0,Lymphoma,REPLACE,lymphoma
65e1f75ab3efd22e847cfbf0,skin,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65e1f75ab3efd22e847cfbf0,keratosis,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,pilaris,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,pyloric,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,stenosis,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,endometriosis,FOUND,endometriosis
65e1f75ab3efd22e847cfbf0,adenomyosis,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,ziya,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,T,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,asthma,FOUND,asthma
65e1f75ab3efd22e847cfbf0,pregnancy,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,I feel like,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,as a,REPLACE,asthma
65e1f75ab3efd22e847cfbf0,temporary,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,medical,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,condition,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,because it does,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,change the,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,body but,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,stress in,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,the woman's,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,body,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,what else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,what else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,what else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,what else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,pancreatic,REPLACE,pancreatitis
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65e1f75ab3efd22e847cfbf0,colon,REPLACE,polio
65e1f75ab3efd22e847cfbf0,cancer,FOUND,cancer
65cc19b4b3d48a22dfc6756d,ovarian,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,cancer,FOUND,cancer
65cc19b4b3d48a22dfc6756d,endometriosis,FOUND,endometriosis
65cc19b4b3d48a22dfc6756d,Alzheimer's,REPLACE,alzheimer's
65cc19b4b3d48a22dfc6756d,dementia,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,baby,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,hypothermia,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,pneumonia,FOUND,pneumonia
65e358d9c5e3ee026268b2a7,medical,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,condition,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,okay,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pulmonary,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,diseases,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pulmonary,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,fibrosis,REPLACE,cirrhosis
65e358d9c5e3ee026268b2a7,cystic,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,fibrosis,REPLACE,cirrhosis
65e358d9c5e3ee026268b2a7,chronic,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,obstructive,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pulmonary,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,disorder,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,COPD,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,interstitial,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,lung,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,disease,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,ild,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pulmonary arterial,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,hypertension,FOUND,hypertension
65e358d9c5e3ee026268b2a7,pah,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,irregular,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pulmonary,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,hypertension,FOUND,hypertension
65e358d9c5e3ee026268b2a7,phtn,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,asthma,FOUND,asthma
65e358d9c5e3ee026268b2a7,covid,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,persistent,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,pneumonia,FOUND,pneumonia
65e358d9c5e3ee026268b2a7,Buffalo,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,conditions,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,there is a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,obesity,FOUND,obesity
65e358d9c5e3ee026268b2a7,diabetes,FOUND,diabetes
65e358d9c5e3ee026268b2a7,there's,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,heart disease,FOUND,heart disease
65e358d9c5e3ee026268b2a7,heart attacks,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,Strokes,REPLACE,stroke
65e358d9c5e3ee026268b2a7,anemia,FOUND,anemia
65e358d9c5e3ee026268b2a7,sickle,REPLACE,rickets
65e358d9c5e3ee026268b2a7,cell,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,cancer,FOUND,cancer
65e358d9c5e3ee026268b2a7,different,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,lots of,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,different types of,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,cancers,REPLACE,cancer
65e358d9c5e3ee026268b2a7,there is,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,anorexia,REPLACE,anemia
65e358d9c5e3ee026268b2a7,as well,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,anorexic,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,there's,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,multiple sclerosis,FOUND,multiple sclerosis
65e358d9c5e3ee026268b2a7,MS,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,osteoporosis,FOUND,osteoporosis
65e358d9c5e3ee026268b2a7,arthritis,FOUND,arthritis
65e358d9c5e3ee026268b2a7,there's,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,diabetes,FOUND,diabetes
5d7ff4aa50fda7001a863736,autism,FOUND,autism
5d7ff4aa50fda7001a863736,tuberculosis,FOUND,tuberculosis
5d7ff4aa50fda7001a863736,bronchitis,FOUND,bronchitis
5d7ff4aa50fda7001a863736,anemia,FOUND,anemia
5d7ff4aa50fda7001a863736,depression,FOUND,depression
