SID,entry,evaluation,replacement
63ea4ab1ce4168cbe9f63775,snare,REPLACE,sitar
63ea4ab1ce4168cbe9f63775,drum,FOUND,drum
63ea4ab1ce4168cbe9f63775,bass,REPLACE,bassoon
63ea4ab1ce4168cbe9f63775,drum,FOUND,drum
63ea4ab1ce4168cbe9f63775,assume,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,sousaphone,FOUND,sousaphone
63e802622f8052bd67d6c5f0,guitar,FOUND,guitar
63e802622f8052bd67d6c5f0,drums,REPLACE,drum
63e802622f8052bd67d6c5f0,saxophone,FOUND,saxophone
63e802622f8052bd67d6c5f0,clarinet,FOUND,clarinet
63e802622f8052bd67d6c5f0,flute,FOUND,flute
63e802622f8052bd67d6c5f0,Rocco's,EXCLUDE,EXCLUDE
63e802622f8052bd67d6c5f0,violin,FOUND,violin
63e802622f8052bd67d6c5f0,harp,FOUND,harp
60a48adfe091e410f4eaba34,piano,FOUND,piano
60a48adfe091e410f4eaba34,guitar,FOUND,guitar
60a48adfe091e410f4eaba34,xylophone,FOUND,xylophone
60a48adfe091e410f4eaba34,drums,REPLACE,drum
60a48adfe091e410f4eaba34,vocals,REPLACE,cymbals
60a48adfe091e410f4eaba34,flute,FOUND,flute
60a48adfe091e410f4eaba34,violin,FOUND,violin
60a48adfe091e410f4eaba34,glockenspiel,FOUND,glockenspiel
60a48adfe091e410f4eaba34,synthesizer,FOUND,synthesizer
60a48adfe091e410f4eaba34,keyboard,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,acoustic,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,guitar,FOUND,guitar
60a48adfe091e410f4eaba34,electric,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,guitar,FOUND,guitar
60a48adfe091e410f4eaba34,bass,REPLACE,bassoon
60a48adfe091e410f4eaba34,guitar,FOUND,guitar
60a48adfe091e410f4eaba34,banjo,FOUND,banjo
60a48adfe091e410f4eaba34,accordion,FOUND,accordion
60a48adfe091e410f4eaba34,saxophone,FOUND,saxophone
60a48adfe091e410f4eaba34,bass,REPLACE,bassoon
60a48adfe091e410f4eaba34,clarinet,FOUND,clarinet
60a48adfe091e410f4eaba34,trumpet,FOUND,trumpet
60a48adfe091e410f4eaba34,cowbell,REPLACE,cello
60d731567049e5132e3cc4d4,acoustic,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,guitar,FOUND,guitar
60d731567049e5132e3cc4d4,electric,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,guitar,FOUND,guitar
60d731567049e5132e3cc4d4,bass,REPLACE,bassoon
60d731567049e5132e3cc4d4,guitar,FOUND,guitar
60d731567049e5132e3cc4d4,cello,FOUND,cello
60d731567049e5132e3cc4d4,snare,REPLACE,sitar
60d731567049e5132e3cc4d4,drum,FOUND,drum
60d731567049e5132e3cc4d4,tambourine,FOUND,tambourine
60d731567049e5132e3cc4d4,cymbals,FOUND,cymbals
60d731567049e5132e3cc4d4,harmonica,FOUND,harmonica
60d731567049e5132e3cc4d4,accordion,FOUND,accordion
60d731567049e5132e3cc4d4,piccolo,FOUND,piccolo
60d731567049e5132e3cc4d4,flute,FOUND,flute
60d731567049e5132e3cc4d4,oboe,FOUND,oboe
60d731567049e5132e3cc4d4,saxophone,FOUND,saxophone
60d731567049e5132e3cc4d4,trumpet,FOUND,trumpet
60d731567049e5132e3cc4d4,trombone,FOUND,trombone
60d731567049e5132e3cc4d4,xylophone,FOUND,xylophone
60d731567049e5132e3cc4d4,vibraphone,FOUND,vibraphone
60d731567049e5132e3cc4d4,keyboard,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,piano,FOUND,piano
60d731567049e5132e3cc4d4,heart,REPLACE,harp
60d731567049e5132e3cc4d4,violin,FOUND,violin
60d731567049e5132e3cc4d4,viola,FOUND,viola
60d731567049e5132e3cc4d4,synthesizer,FOUND,synthesizer
60d731567049e5132e3cc4d4,recorder,FOUND,recorder
60d731567049e5132e3cc4d4,bongos,REPLACE,bongo
60d731567049e5132e3cc4d4,triangle,FOUND,triangle
65cc19b4b3d48a22dfc6756d,piano,FOUND,piano
65cc19b4b3d48a22dfc6756d,guitar,FOUND,guitar
65cc19b4b3d48a22dfc6756d,flute,FOUND,flute
65cc19b4b3d48a22dfc6756d,saxophone,FOUND,saxophone
65cc19b4b3d48a22dfc6756d,hello,REPLACE,cello
65cc19b4b3d48a22dfc6756d,oboe,FOUND,oboe
65cc19b4b3d48a22dfc6756d,recording,REPLACE,recorder
65cc19b4b3d48a22dfc6756d,xylophone,FOUND,xylophone
65cc19b4b3d48a22dfc6756d,clarinet,FOUND,clarinet
65cc19b4b3d48a22dfc6756d,enjoin,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,sincerely,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,pinballz,EXCLUDE,EXCLUDE
65cc19b4b3d48a22dfc6756d,drums,REPLACE,drum
65cc19b4b3d48a22dfc6756d,bongos,REPLACE,bongo
65e862f844f1b7a803bb3c5a,clarinet,FOUND,clarinet
65e862f844f1b7a803bb3c5a,saxophone,FOUND,saxophone
65e862f844f1b7a803bb3c5a,trumpets,REPLACE,trumpet
65e862f844f1b7a803bb3c5a,Gita,REPLACE,sitar
65e862f844f1b7a803bb3c5a,flute,FOUND,flute
65e862f844f1b7a803bb3c5a,settle,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,drums,REPLACE,drum
65e862f844f1b7a803bb3c5a,piano,FOUND,piano
65e862f844f1b7a803bb3c5a,keyboard,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,app,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,xylophone,FOUND,xylophone
65e862f844f1b7a803bb3c5a,xylophone,FOUND,xylophone
65e862f844f1b7a803bb3c5a,accordion,FOUND,accordion
65e862f844f1b7a803bb3c5a,trombone,FOUND,trombone
65e862f844f1b7a803bb3c5a,French,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,on Volume 2,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,by,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,recorder,FOUND,recorder
65e862f844f1b7a803bb3c5a,double,REPLACE,oboe
65e862f844f1b7a803bb3c5a,bus,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,keyboard,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,viola,FOUND,viola
65e862f844f1b7a803bb3c5a,Lutz,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,ammonia,REPLACE,harmonica
65e862f844f1b7a803bb3c5a,mandolin,FOUND,mandolin
65e862f844f1b7a803bb3c5a,marimba,FOUND,marimba
65e862f844f1b7a803bb3c5a,tambourine,FOUND,tambourine
65e862f844f1b7a803bb3c5a,I'm,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,symbols,REPLACE,cymbals
65e862f844f1b7a803bb3c5a,acoustic,EXCLUDE,EXCLUDE
65e862f844f1b7a803bb3c5a,guitar,FOUND,guitar
65c25cf77dca9d7ca7d9ebdb,guitar,FOUND,guitar
65c25cf77dca9d7ca7d9ebdb,piano,FOUND,piano
65c25cf77dca9d7ca7d9ebdb,trumpet,FOUND,trumpet
65c25cf77dca9d7ca7d9ebdb,trombone,FOUND,trombone
65c25cf77dca9d7ca7d9ebdb,saxophone,FOUND,saxophone
65c25cf77dca9d7ca7d9ebdb,Bass,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,show,REPLACE,sho
65c25cf77dca9d7ca7d9ebdb,triangle,FOUND,triangle
65c25cf77dca9d7ca7d9ebdb,drawings,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,xylophone,FOUND,xylophone
65c25cf77dca9d7ca7d9ebdb,ukulele,FOUND,ukulele
65c25cf77dca9d7ca7d9ebdb,how do,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,you,REPLACE,oud
65c25cf77dca9d7ca7d9ebdb,spell,REPLACE,cello
65c25cf77dca9d7ca7d9ebdb,ceiling,REPLACE,violin
65c25cf77dca9d7ca7d9ebdb,marine,REPLACE,clarinet
65c25cf77dca9d7ca7d9ebdb,parts,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,are you,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Monica,REPLACE,harmonica
65c25cf77dca9d7ca7d9ebdb,violin,FOUND,violin
65c25cf77dca9d7ca7d9ebdb,viola,FOUND,viola
65c25cf77dca9d7ca7d9ebdb,cello,FOUND,cello
5f5aa60bef062519ff711fe6,violin,FOUND,violin
5f5aa60bef062519ff711fe6,piano,FOUND,piano
5f5aa60bef062519ff711fe6,guitar,FOUND,guitar
5f5aa60bef062519ff711fe6,bass,REPLACE,bassoon
5f5aa60bef062519ff711fe6,drums,REPLACE,drum
5f5aa60bef062519ff711fe6,angle,REPLACE,triangle
5f5aa60bef062519ff711fe6,recorder,FOUND,recorder
5f5aa60bef062519ff711fe6,banjo,FOUND,banjo
5f5aa60bef062519ff711fe6,electric,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,guitar,FOUND,guitar
5f5aa60bef062519ff711fe6,trombone,FOUND,trombone
5f5aa60bef062519ff711fe6,French,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,horn,REPLACE,organ
5f5aa60bef062519ff711fe6,microphone,REPLACE,vibraphone
5f5aa60bef062519ff711fe6,Alabama,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,harmonica,FOUND,harmonica
5f5aa60bef062519ff711fe6,harp,FOUND,harp
5d7ff4aa50fda7001a863736,guitar,FOUND,guitar
5d7ff4aa50fda7001a863736,a violin,REPLACE,violin
5d7ff4aa50fda7001a863736,Bass,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,harp,FOUND,harp
5d7ff4aa50fda7001a863736,harmonica,FOUND,harmonica
5d7ff4aa50fda7001a863736,clarinet,FOUND,clarinet
5d7ff4aa50fda7001a863736,saxophone,FOUND,saxophone
5d7ff4aa50fda7001a863736,troom,REPLACE,trombone
5d7ff4aa50fda7001a863736,troom,REPLACE,trombone
5d7ff4aa50fda7001a863736,follow,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,Cajun,REPLACE,qanun
5d7ff4aa50fda7001a863736,accordion,FOUND,accordion
5d7ff4aa50fda7001a863736,piano,FOUND,piano
5d7ff4aa50fda7001a863736,armored,REPLACE,sarod
5d7ff4aa50fda7001a863736,harmonica,FOUND,harmonica
5d7ff4aa50fda7001a863736,xylophone,FOUND,xylophone
5d7ff4aa50fda7001a863736,bongos,REPLACE,bongo
5d7ff4aa50fda7001a863736,Barraco's,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,triangle,FOUND,triangle
5d7ff4aa50fda7001a863736,ukulele,FOUND,ukulele
65cb63e160bb47fbf9349269,piano,FOUND,piano
65cb63e160bb47fbf9349269,guitar,FOUND,guitar
65cb63e160bb47fbf9349269,Maracas,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,violins,REPLACE,violin
65cb63e160bb47fbf9349269,violas,REPLACE,viola
65cb63e160bb47fbf9349269,cellos,REPLACE,cello
65cb63e160bb47fbf9349269,violin,FOUND,violin
65cb63e160bb47fbf9349269,songs,REPLACE,conga
65cb63e160bb47fbf9349269,bass,REPLACE,bassoon
65cb63e160bb47fbf9349269,guitar and,REPLACE,guitar
65cb63e160bb47fbf9349269,drums,REPLACE,drum
65cb63e160bb47fbf9349269,saxophone,FOUND,saxophone
65cb63e160bb47fbf9349269,flute,FOUND,flute
65cb63e160bb47fbf9349269,recorder,FOUND,recorder
65cb63e160bb47fbf9349269,clarinet,FOUND,clarinet
65cb63e160bb47fbf9349269,face,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,trombone,FOUND,trombone
65cb63e160bb47fbf9349269,triangle,FOUND,triangle
65cb63e160bb47fbf9349269,trumpet,FOUND,trumpet
65cb63e160bb47fbf9349269,bongos,REPLACE,bongo
65cb63e160bb47fbf9349269,ukulele,FOUND,ukulele
65cb63e160bb47fbf9349269,keytar,REPLACE,tar
65e358d9c5e3ee026268b2a7,violin and,REPLACE,violin
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,viola,FOUND,viola
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,cello,FOUND,cello
65e358d9c5e3ee026268b2a7,a base,REPLACE,dan bau
65e358d9c5e3ee026268b2a7,piano,FOUND,piano
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,banjo,FOUND,banjo
65e358d9c5e3ee026268b2a7,flute,FOUND,flute
65e358d9c5e3ee026268b2a7,clarinet,FOUND,clarinet
65e358d9c5e3ee026268b2a7,saxophone,FOUND,saxophone
65e358d9c5e3ee026268b2a7,trumpet,FOUND,trumpet
65e358d9c5e3ee026268b2a7,trombone,FOUND,trombone
65e358d9c5e3ee026268b2a7,a drum,REPLACE,hang drum
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,accordion,FOUND,accordion
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,ukulele,FOUND,ukulele
65e358d9c5e3ee026268b2a7,mandolin,FOUND,mandolin
65e358d9c5e3ee026268b2a7,carp,REPLACE,harp
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,harmonica,FOUND,harmonica
65e358d9c5e3ee026268b2a7,bagpipes,FOUND,bagpipes
65d54b3b524fcafb543d1b23,saxophone,FOUND,saxophone
65d54b3b524fcafb543d1b23,guitar,FOUND,guitar
65d54b3b524fcafb543d1b23,piano,FOUND,piano
65d54b3b524fcafb543d1b23,violin,FOUND,violin
65d54b3b524fcafb543d1b23,Piola,REPLACE,viola
65d54b3b524fcafb543d1b23,trumpet,FOUND,trumpet
65d54b3b524fcafb543d1b23,trombone,FOUND,trombone
65d54b3b524fcafb543d1b23,clarinet,FOUND,clarinet
65d54b3b524fcafb543d1b23,bass,REPLACE,bassoon
65d54b3b524fcafb543d1b23,clarinet,FOUND,clarinet
65d54b3b524fcafb543d1b23,Bass,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,electric,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,guitar,FOUND,guitar
65d54b3b524fcafb543d1b23,drums,REPLACE,drum
65d54b3b524fcafb543d1b23,xylophone,FOUND,xylophone
65d54b3b524fcafb543d1b23,harmonica,FOUND,harmonica
65d54b3b524fcafb543d1b23,banjo,FOUND,banjo
65d54b3b524fcafb543d1b23,Kimbrell's,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,guitar,FOUND,guitar
65e1f75ab3efd22e847cfbf0,violin,FOUND,violin
65e1f75ab3efd22e847cfbf0,harp,FOUND,harp
65e1f75ab3efd22e847cfbf0,drums,REPLACE,drum
65e1f75ab3efd22e847cfbf0,banjo,FOUND,banjo
65e1f75ab3efd22e847cfbf0,baritone,REPLACE,baryton
65e1f75ab3efd22e847cfbf0,trumpet,FOUND,trumpet
65e1f75ab3efd22e847cfbf0,cello,FOUND,cello
65e1f75ab3efd22e847cfbf0,violin,FOUND,violin
65e1f75ab3efd22e847cfbf0,I was a,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,hard,REPLACE,harp
65e1f75ab3efd22e847cfbf0,one,REPLACE,ney
65e1f75ab3efd22e847cfbf0,tuba,FOUND,tuba
65e1f75ab3efd22e847cfbf0,piano,FOUND,piano
65e1f75ab3efd22e847cfbf0,going on a,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,blank,REPLACE,tabla
65e1f75ab3efd22e847cfbf0,here,REPLACE,theremin
65e1f75ab3efd22e847cfbf0,trying to think,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,how to,REPLACE,koto
65e1f75ab3efd22e847cfbf0,say,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,pull,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,in a,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,blanket,REPLACE,clavinet
65e1f75ab3efd22e847cfbf0,feel like a,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,lizard,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,off a,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,lot,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,xylophone,FOUND,xylophone
65e1f75ab3efd22e847cfbf0,accordion,FOUND,accordion
65e1f75ab3efd22e847cfbf0,kind of,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,snake,REPLACE,shakers
65e1f75ab3efd22e847cfbf0,clarinet,FOUND,clarinet
65e1f75ab3efd22e847cfbf0,harmonica,FOUND,harmonica
65e1f75ab3efd22e847cfbf0,what else,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,really going,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,on a,REPLACE,conga
65e1f75ab3efd22e847cfbf0,blank,REPLACE,tabla
65e1f75ab3efd22e847cfbf0,here,REPLACE,theremin
