Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
"('5885f97f41da4500014d3645', 113.6)",,,5.321687476,,1
"('5885f97f41da4500014d3645', 114.2)",,,6.383063674,,1
"('5885f97f41da4500014d3645', 114.6)",,,5.286768493,,1
"('5d7ff4aa50fda7001a863736', 1.2)",,,7.256114028,,1
"('5d7ff4aa50fda7001a863736', 3.2)",,,7.013143358,,1
"('5d7ff4aa50fda7001a863736', 6.0)",,,6.723957079,,1
"('5d7ff4aa50fda7001a863736', 7.7)",,,6.38952206,,1
"('5d7ff4aa50fda7001a863736', 8.6)",,,7.366226929,,1
"('5d7ff4aa50fda7001a863736', 11.0)",,,3.544192111,,1
"('5d7ff4aa50fda7001a863736', 11.4)",,,6.745548976,,1
"('5d7ff4aa50fda7001a863736', 13.6)",,,6.849727181,,1
"('5d7ff4aa50fda7001a863736', 14.5)",,,5.543432268,,1
"('5d7ff4aa50fda7001a863736', 17.6)",,,6.568628649,,1
"('5d7ff4aa50fda7001a863736', 19.6)",,,6.080840335,,1
"('5d7ff4aa50fda7001a863736', 21.3)",,,5.566218227,,1
"('5d7ff4aa50fda7001a863736', 22.3)",,,4.747015401,,1
"('5d7ff4aa50fda7001a863736', 23.9)",,,7.396710537,,1
"('5d7ff4aa50fda7001a863736', 24.9)",,,5.372025949,,1
"('5d7ff4aa50fda7001a863736', 25.8)",,,6.363660295,,1
"('5d7ff4aa50fda7001a863736', 29.4)",,,6.611542969,,1
"('5d7ff4aa50fda7001a863736', 30.2)",,,6.679047222,,1
"('5d7ff4aa50fda7001a863736', 32.7)",,,6.231891956,,1
"('5d7ff4aa50fda7001a863736', 38.1)",,,5.561689192,,1
"('5d7ff4aa50fda7001a863736', 41.9)",,,6.675464877,,1
"('5d7ff4aa50fda7001a863736', 42.8)",,,6.924172871,,1
"('5d7ff4aa50fda7001a863736', 44.5)",,,6.123051541,,1
"('5d7ff4aa50fda7001a863736', 48.3)",,,5.255675247,,1
"('5d7ff4aa50fda7001a863736', 50.1)",,,7.366226929,,1
"('5d7ff4aa50fda7001a863736', 52.5)",,,6.534516632,,1
"('5d7ff4aa50fda7001a863736', 53.1)",,,7.366226929,,1
"('5d7ff4aa50fda7001a863736', 59.4)",,,5.580630787,,1
"('5d7ff4aa50fda7001a863736', 60.2)",,,6.290514742,,1
"('5d7ff4aa50fda7001a863736', 61.3)",,,5.506841784,,1
"('5d7ff4aa50fda7001a863736', 61.9)",,,5.321687476,,1
"('5d7ff4aa50fda7001a863736', 64.8)",,,3.782114147,,1
"('5d7ff4aa50fda7001a863736', 66.6)",,,6.723957079,,1
"('5d7ff4aa50fda7001a863736', 70.7)",,,5.886284809,,1
"('5d7ff4aa50fda7001a863736', 71.4)",,,5.875985616,,1
"('5d7ff4aa50fda7001a863736', 72.8)",,,6.401926546,,1
"('5d7ff4aa50fda7001a863736', 81.5)",,,6.788763103,,1
"('5d7ff4aa50fda7001a863736', 82.2)",,,6.788763103,,1
"('5d7ff4aa50fda7001a863736', 83.2)",,,6.723957079,,1
"('5d7ff4aa50fda7001a863736', 83.7)",,,5.417803723,,1
"('5d7ff4aa50fda7001a863736', 86.8)",,,5.345203116,,1
"('5d7ff4aa50fda7001a863736', 88.8)",,,6.054603863,,1
"('5d7ff4aa50fda7001a863736', 91.4)",,,6.776846046,,1
"('5d7ff4aa50fda7001a863736', 92.1)",,,6.766463413,,1
"('5d7ff4aa50fda7001a863736', 96.9)",,,5.857683409,,1
"('5d7ff4aa50fda7001a863736', 105.1)",,,5.702579584,,1
"('5d7ff4aa50fda7001a863736', 108.3)",,,5.648320972,,1
"('5d7ff4aa50fda7001a863736', 114.8)",,,6.710471006,,1
"('5d7ff4aa50fda7001a863736', 115.5)",,,5.778133878,,1
"('5f1f3581b5cf3e103cc545c9', 27.6)",,,4.725674828,,1
"('5f1f3581b5cf3e103cc545c9', 29.5)",,,5.864843201,,1
"('5f1f3581b5cf3e103cc545c9', 44.7)",,,5.68899257,,1
"('5f1f3581b5cf3e103cc545c9', 53.6)",,,6.281649128,,1
"('5f1f3581b5cf3e103cc545c9', 84.0)",,,3.462996612,,1
"('5f1f3581b5cf3e103cc545c9', 104.1)",,,4.581483158,,1
"('5f1f3581b5cf3e103cc545c9', 104.6)",,,5.364676669,,1
"('5f5aa60bef062519ff711fe6', 2.9)",,,7.256114028,,1
"('5f5aa60bef062519ff711fe6', 3.7)",,,7.013143358,,1
"('5f5aa60bef062519ff711fe6', 6.0)",,,7.119400245,,1
"('5f5aa60bef062519ff711fe6', 6.8)",,,5.566218227,,1
"('5f5aa60bef062519ff711fe6', 9.7)",,,6.363660295,,1
"('5f5aa60bef062519ff711fe6', 10.8)",,,4.371381919,,1
"('5f5aa60bef062519ff711fe6', 13.5)",,,6.319346573,,1
"('5f5aa60bef062519ff711fe6', 14.6)",,,5.372025949,,1
"('5f5aa60bef062519ff711fe6', 15.0)",,,5.561689192,,1
"('5f5aa60bef062519ff711fe6', 16.3)",,,6.723957079,,1
"('5f5aa60bef062519ff711fe6', 18.9)",,,5.023964037,,1
"('5f5aa60bef062519ff711fe6', 19.6)",,,5.875985616,,1
"('5f5aa60bef062519ff711fe6', 23.5)",,,5.714162885,,1
"('5f5aa60bef062519ff711fe6', 24.4)",,,5.741384054,,1
"('5f5aa60bef062519ff711fe6', 25.0)",,,5.258390618,,1
"('5f5aa60bef062519ff711fe6', 29.1)",,,6.25042049,,1
"('5f5aa60bef062519ff711fe6', 31.9)",,,6.534516632,,1
"('5f5aa60bef062519ff711fe6', 32.4)",,,7.366226929,,1
"('5f5aa60bef062519ff711fe6', 34.3)",,,4.748877697,,1
"('5f5aa60bef062519ff711fe6', 34.8)",,,7.366226929,,1
"('5f5aa60bef062519ff711fe6', 35.2)",,,3.954917554,,1
"('5f5aa60bef062519ff711fe6', 35.7)",,,7.366226929,,1
"('5f5aa60bef062519ff711fe6', 40.3)",,,6.080840335,,1
"('5f5aa60bef062519ff711fe6', 44.3)",,,3.812512284,,1
"('5f5aa60bef062519ff711fe6', 52.8)",,,5.89522027,,1
"('5f5aa60bef062519ff711fe6', 54.5)",,,6.615078486,,1
"('5f5aa60bef062519ff711fe6', 55.6)",,,6.401926546,,1
"('5f5aa60bef062519ff711fe6', 56.9)",,,6.012398914,,1
"('5f5aa60bef062519ff711fe6', 58.4)",,,5.366632115,,1
"('5f5aa60bef062519ff711fe6', 59.6)",,,5.284998893,,1
"('5f5aa60bef062519ff711fe6', 70.3)",,,6.338615042,,1
"('5f5aa60bef062519ff711fe6', 72.2)",,,7.344814258,,1
"('5f5aa60bef062519ff711fe6', 72.7)",,,6.054603863,,1
"('5f5aa60bef062519ff711fe6', 75.8)",,,5.564172321,,1
"('5f5aa60bef062519ff711fe6', 90.5)",,,5.581928051,,1
"('5f5aa60bef062519ff711fe6', 96.6)",,,6.063752812,,1
"('5f5aa60bef062519ff711fe6', 102.2)",,,6.827585591,,1
"('5f5aa60bef062519ff711fe6', 103.9)",,,6.365838461,,1
"('5f5aa60bef062519ff711fe6', 104.6)",,,6.247115609,,1
"('5f5aa60bef062519ff711fe6', 107.8)",,,6.439638803,,1
"('5f5aa60bef062519ff711fe6', 110.9)",,,6.301955793,,1
"('6001487015e5f62961639e7d', 0.7)",,,7.256114028,,1
"('6001487015e5f62961639e7d', 2.5)",,,7.013143358,,1
"('6001487015e5f62961639e7d', 3.3)",,,6.568628649,,1
"('6001487015e5f62961639e7d', 7.0)",,,7.119400245,,1
"('6001487015e5f62961639e7d', 8.0)",,,6.331019334,,1
"('6001487015e5f62961639e7d', 9.4)",,,6.007340169,,1
"('6001487015e5f62961639e7d', 12.4)",,,7.396710537,,1
"('6001487015e5f62961639e7d', 13.3)",,,5.561689192,,1
"('6001487015e5f62961639e7d', 14.4)",,,6.018421695,,1
"('6001487015e5f62961639e7d', 16.7)",,,5.345203116,,1
"('6001487015e5f62961639e7d', 17.5)",,,5.372025949,,1
"('6001487015e5f62961639e7d', 18.9)",,,6.363660295,,1
"('6001487015e5f62961639e7d', 20.3)",,,5.657093158,,1
"('6001487015e5f62961639e7d', 22.0)",,,5.578696501,,1
"('6001487015e5f62961639e7d', 26.1)",,,6.363660295,,1
"('6001487015e5f62961639e7d', 31.2)",,,5.506841784,,1
"('6001487015e5f62961639e7d', 32.4)",,,5.258390618,,1
"('6001487015e5f62961639e7d', 40.9)",,,6.25042049,,1
"('6001487015e5f62961639e7d', 42.8)",,,6.788763103,,1
"('6001487015e5f62961639e7d', 43.5)",,,5.857683409,,1
"('6001487015e5f62961639e7d', 54.2)",,,5.864843201,,1
"('6001487015e5f62961639e7d', 60.4)",,,6.723957079,,1
"('6001487015e5f62961639e7d', 61.3)",,,6.38952206,,1
"('6001487015e5f62961639e7d', 61.9)",,,5.702579584,,1
"('6001487015e5f62961639e7d', 62.9)",,,5.023964037,,1
"('6001487015e5f62961639e7d', 64.2)",,,5.886284809,,1
"('6001487015e5f62961639e7d', 65.0)",,,3.782114147,,1
"('6001487015e5f62961639e7d', 66.4)",,,6.723957079,,1
"('6001487015e5f62961639e7d', 70.5)",,,4.21769446,,1
"('6001487015e5f62961639e7d', 75.1)",,,4.649130322,,1
"('6001487015e5f62961639e7d', 83.3)",,,6.706983738,,1
"('6001487015e5f62961639e7d', 83.9)",,,6.139565841,,1
"('6001487015e5f62961639e7d', 84.6)",,,5.977754233,,1
"('6001487015e5f62961639e7d', 86.6)",,,7.366226929,,1
"('6001487015e5f62961639e7d', 97.5)",,,4.484100445,,1
"('6001487015e5f62961639e7d', 108.0)",,,5.653586811,,1
"('6001487015e5f62961639e7d', 114.0)",,,5.543432268,,1
"('6001487015e5f62961639e7d', 117.0)",,,6.776846046,,1
"('600f9342e7bc5518fa9ca92a', 15.5)",,,7.256114028,,1
"('600f9342e7bc5518fa9ca92a', 16.5)",,,7.013143358,,1
"('600f9342e7bc5518fa9ca92a', 19.2)",,,7.396710537,,1
"('600f9342e7bc5518fa9ca92a', 20.8)",,,5.544798286,,1
"('600f9342e7bc5518fa9ca92a', 21.3)",,,5.853660498,,1
"('600f9342e7bc5518fa9ca92a', 24.5)",,,6.723957079,,1
"('600f9342e7bc5518fa9ca92a', 26.4)",,,6.615078486,,1
"('600f9342e7bc5518fa9ca92a', 27.4)",,,7.119400245,,1
"('600f9342e7bc5518fa9ca92a', 30.9)",,,4.557651542,,1
"('600f9342e7bc5518fa9ca92a', 31.8)",,,7.344814258,,1
"('600f9342e7bc5518fa9ca92a', 34.4)",,,6.477683302,,1
"('600f9342e7bc5518fa9ca92a', 35.1)",,,4.083144143,,1
"('600f9342e7bc5518fa9ca92a', 37.0)",,,6.229758099,,1
"('600f9342e7bc5518fa9ca92a', 39.3)",,,5.224579675,,1
"('600f9342e7bc5518fa9ca92a', 43.1)",,,5.703855165,,1
"('600f9342e7bc5518fa9ca92a', 44.2)",,,6.827585591,,1
"('600f9342e7bc5518fa9ca92a', 44.6)",,,6.679047222,,1
"('601f6a2231a2904b79df1671', 6.2)",,,7.119400245,,1
"('601f6a2231a2904b79df1671', 7.0)",,,6.080840335,,1
"('601f6a2231a2904b79df1671', 7.9)",,,6.611542969,,1
"('601f6a2231a2904b79df1671', 9.1)",,,6.679047222,,1
"('601f6a2231a2904b79df1671', 9.5)",,,6.827585591,,1
"('601f6a2231a2904b79df1671', 17.7)",,,6.924172871,,1
"('601f6a2231a2904b79df1671', 18.6)",,,6.409241758,,1
"('601f6a2231a2904b79df1671', 21.7)",,,6.953478541,,1
"('601f6a2231a2904b79df1671', 29.8)",,,6.363660295,,1
"('601f6a2231a2904b79df1671', 30.6)",,,5.372025949,,1
"('601f6a2231a2904b79df1671', 30.9)",,,4.484100445,,1
"('601f6a2231a2904b79df1671', 34.3)",,,6.723957079,,1
"('601f6a2231a2904b79df1671', 35.2)",,,6.38952206,,1
"('601f6a2231a2904b79df1671', 35.7)",,,7.366226929,,1
"('601f6a2231a2904b79df1671', 38.8)",,,5.702579584,,1
"('601f6a2231a2904b79df1671', 42.7)",,,5.023964037,,1
"('601f6a2231a2904b79df1671', 43.4)",,,5.345203116,,1
"('601f6a2231a2904b79df1671', 44.3)",,,5.845170623,,1
"('601f6a2231a2904b79df1671', 45.5)",,,6.706983738,,1
"('601f6a2231a2904b79df1671', 49.1)",,,7.344814258,,1
"('601f6a2231a2904b79df1671', 49.6)",,,6.640854253,,1
"('601f6a2231a2904b79df1671', 53.5)",,,6.247115609,,1
"('601f6a2231a2904b79df1671', 56.6)",,,5.564172321,,1
"('601f6a2231a2904b79df1671', 57.6)",,,6.568628649,,1
"('601f6a2231a2904b79df1671', 63.2)",,,6.615078486,,1
"('601f6a2231a2904b79df1671', 66.2)",,,5.89522027,,1
"('601f6a2231a2904b79df1671', 67.1)",,,4.814460694,,1
"('601f6a2231a2904b79df1671', 67.7)",,,5.173809573,,1
"('601f6a2231a2904b79df1671', 69.6)",,,5.343097287,,1
"('601f6a2231a2904b79df1671', 82.5)",,,4.21769446,,1
"('601f6a2231a2904b79df1671', 90.9)",,,6.331019334,,1
"('601f6a2231a2904b79df1671', 91.9)",,,6.745548976,,1
"('601f6a2231a2904b79df1671', 92.6)",,,6.007340169,,1
"('601f6a2231a2904b79df1671', 97.6)",,,6.139565841,,1
"('601f6a2231a2904b79df1671', 98.2)",,,5.977754233,,1
"('601f6a2231a2904b79df1671', 99.2)",,,5.764092405,,1
"('601f6a2231a2904b79df1671', 102.4)",,,6.534516632,,1
"('601f6a2231a2904b79df1671', 103.1)",,,7.366226929,,1
"('601f6a2231a2904b79df1671', 118.4)",,,6.054603863,,1
"('6073e0d481953bbd2cd61145', 0.9)",,,5.702579584,,1
"('6073e0d481953bbd2cd61145', 3.3)",,,6.38952206,,1
"('6073e0d481953bbd2cd61145', 4.0)",,,5.714162885,,1
"('6073e0d481953bbd2cd61145', 5.0)",,,5.741384054,,1
"('6073e0d481953bbd2cd61145', 5.9)",,,5.89522027,,1
"('6073e0d481953bbd2cd61145', 8.3)",,,7.256114028,,1
"('6073e0d481953bbd2cd61145', 10.2)",,,6.363660295,,1
"('6073e0d481953bbd2cd61145', 11.3)",,,5.286768493,,1
"('6073e0d481953bbd2cd61145', 11.8)",,,5.321687476,,1
"('6073e0d481953bbd2cd61145', 12.7)",,,5.653586811,,1
"('6073e0d481953bbd2cd61145', 14.9)",,,6.640588656,,1
"('6073e0d481953bbd2cd61145', 18.2)",,,7.119400245,,1
"('6073e0d481953bbd2cd61145', 24.9)",,,6.615078486,,1
"('6073e0d481953bbd2cd61145', 36.4)",,,5.566218227,,1
"('6073e0d481953bbd2cd61145', 67.9)",,,5.561689192,,1
"('6073e0d481953bbd2cd61145', 68.6)",,,6.018421695,,1
"('6073e0d481953bbd2cd61145', 81.9)",,,7.366226929,,1
"('6073e0d481953bbd2cd61145', 82.6)",,,6.534516632,,1
"('6073e0d481953bbd2cd61145', 83.1)",,,7.366226929,,1
"('6073e0d481953bbd2cd61145', 83.3)",,,3.954917554,,1
"('6073e0d481953bbd2cd61145', 83.9)",,,7.366226929,,1
"('6073e0d481953bbd2cd61145', 84.1)",,,5.255675247,,1
"('6073e0d481953bbd2cd61145', 84.8)",,,7.366226929,,1
"('6073e0d481953bbd2cd61145', 94.3)",,,5.372025949,,1
"('6081806ab383aa89f6c61940', 1.9)",,,7.256114028,,1
"('6081806ab383aa89f6c61940', 2.5)",,,7.013143358,,1
"('6081806ab383aa89f6c61940', 3.9)",,,6.363660295,,1
"('6081806ab383aa89f6c61940', 5.6)",,,5.372025949,,1
"('6081806ab383aa89f6c61940', 8.1)",,,6.338615042,,1
"('6081806ab383aa89f6c61940', 8.8)",,,6.054603863,,1
"('6081806ab383aa89f6c61940', 10.1)",,,5.864843201,,1
"('6081806ab383aa89f6c61940', 13.6)",,,6.615078486,,1
"('6081806ab383aa89f6c61940', 14.3)",,,6.319346573,,1
"('6081806ab383aa89f6c61940', 15.3)",,,5.89522027,,1
"('6081806ab383aa89f6c61940', 16.3)",,,5.173809573,,1
"('6081806ab383aa89f6c61940', 17.7)",,,4.814460694,,1
"('6081806ab383aa89f6c61940', 20.9)",,,6.229758099,,1
"('6081806ab383aa89f6c61940', 21.7)",,,5.793371249,,1
"('6081806ab383aa89f6c61940', 24.6)",,,5.921096266,,1
"('6081806ab383aa89f6c61940', 25.4)",,,4.868873573,,1
"('6081806ab383aa89f6c61940', 28.1)",,,4.558264451,,1
"('6081806ab383aa89f6c61940', 30.3)",,,6.723957079,,1
"('6081806ab383aa89f6c61940', 31.4)",,,6.38952206,,1
"('6081806ab383aa89f6c61940', 32.6)",,,5.702579584,,1
"('6081806ab383aa89f6c61940', 34.5)",,,5.023964037,,1
"('6081806ab383aa89f6c61940', 36.9)",,,5.886284809,,1
"('6081806ab383aa89f6c61940', 38.8)",,,3.782114147,,1
"('6081806ab383aa89f6c61940', 39.5)",,,6.723957079,,1
"('6081806ab383aa89f6c61940', 44.6)",,,5.653586811,,1
"('6081806ab383aa89f6c61940', 46.9)",,,5.26212584,,1
"('6081806ab383aa89f6c61940', 50.8)",,,5.269141534,,1
"('6081806ab383aa89f6c61940', 51.6)",,,4.956917231,,1
"('6081806ab383aa89f6c61940', 56.0)",,,5.248135176,,1
"('6081806ab383aa89f6c61940', 58.0)",,,6.273193014,,1
"('6081806ab383aa89f6c61940', 58.7)",,,5.803131956,,1
"('6081806ab383aa89f6c61940', 60.8)",,,5.6539762,,1
"('6081806ab383aa89f6c61940', 61.5)",,,6.225709011,,1
"('6081806ab383aa89f6c61940', 67.4)",,,6.640854253,,1
"('6081806ab383aa89f6c61940', 68.1)",,,6.384581525,,1
"('6081806ab383aa89f6c61940', 69.1)",,,6.047965683,,1
"('6081806ab383aa89f6c61940', 70.4)",,,6.2387933,,1
"('6081806ab383aa89f6c61940', 77.8)",,,5.564172321,,1
"('6081806ab383aa89f6c61940', 79.0)",,,5.636561108,,1
"('6081806ab383aa89f6c61940', 93.9)",,,6.611542969,,1
"('6081806ab383aa89f6c61940', 94.6)",,,6.679047222,,1
"('6081806ab383aa89f6c61940', 95.6)",,,6.827585591,,1
"('6081806ab383aa89f6c61940', 100.7)",,,6.007340169,,1
"('6081806ab383aa89f6c61940', 105.2)",,,6.365838461,,1
"('6081806ab383aa89f6c61940', 105.7)",,,6.924172871,,1
"('6081806ab383aa89f6c61940', 115.5)",,,5.720477669,,1
"('60a48adfe091e410f4eaba34', 1.1)",,,7.013143358,,1
"('60a48adfe091e410f4eaba34', 1.9)",,,6.98735549,,1
"('60a48adfe091e410f4eaba34', 2.7)",,,6.277331819,,1
"('60a48adfe091e410f4eaba34', 5.7)",,,7.366226929,,1
"('60a48adfe091e410f4eaba34', 9.3)",,,5.313217401,,1
"('60a48adfe091e410f4eaba34', 11.9)",,,6.363660295,,1
"('60a48adfe091e410f4eaba34', 17.4)",,,5.372025949,,1
"('60a48adfe091e410f4eaba34', 29.8)",,,3.812512284,,1
"('60a48adfe091e410f4eaba34', 38.8)",,,5.566218227,,1
"('60a48adfe091e410f4eaba34', 43.6)",,,7.119400245,,1
"('60a48adfe091e410f4eaba34', 53.1)",,,4.163876656,,1
"('60a48adfe091e410f4eaba34', 64.8)",,,6.527307346,,1
"('60a48adfe091e410f4eaba34', 86.7)",,,5.89522027,,1
"('60a48adfe091e410f4eaba34', 87.7)",,,6.080840335,,1
"('60a48adfe091e410f4eaba34', 96.4)",,,6.279413684,,1
"('60a48adfe091e410f4eaba34', 97.3)",,,5.578696501,,1
"('60a48adfe091e410f4eaba34', 104.4)",,,5.500824927,,1
"('60a48adfe091e410f4eaba34', 106.3)",,,5.613026358,,1
"('60a48adfe091e410f4eaba34', 107.1)",,,7.403255423,,1
"('60a48adfe091e410f4eaba34', 109.6)",,,6.679047222,,1
"('60a48adfe091e410f4eaba34', 111.3)",,,6.827585591,,1
"('60a48adfe091e410f4eaba34', 113.7)",,,6.611542969,,1
"('60a48adfe091e410f4eaba34', 118.4)",,,4.904358444,,1
"('60d731567049e5132e3cc4d4', 1.8)",,,7.256114028,,1
"('60d731567049e5132e3cc4d4', 2.7)",,,7.013143358,,1
"('60d731567049e5132e3cc4d4', 3.6)",,,4.304231942,,1
"('60d731567049e5132e3cc4d4', 6.6)",,,5.173809573,,1
"('60d731567049e5132e3cc4d4', 11.5)",,,6.723957079,,1
"('60d731567049e5132e3cc4d4', 12.6)",,,6.38952206,,1
"('60d731567049e5132e3cc4d4', 14.1)",,,5.023964037,,1
"('60d731567049e5132e3cc4d4', 15.9)",,,3.782114147,,1
"('60d731567049e5132e3cc4d4', 17.6)",,,6.723957079,,1
"('60d731567049e5132e3cc4d4', 18.1)",,,5.512449579,,1
"('60d731567049e5132e3cc4d4', 19.7)",,,4.96481099,,1
"('60d731567049e5132e3cc4d4', 22.9)",,,5.475262847,,1
"('60d731567049e5132e3cc4d4', 25.4)",,,4.557651542,,1
"('60d731567049e5132e3cc4d4', 25.9)",,,7.344814258,,1
"('60d731567049e5132e3cc4d4', 28.4)",,,6.054603863,,1
"('60d731567049e5132e3cc4d4', 28.9)",,,4.707485012,,1
"('60d731567049e5132e3cc4d4', 29.7)",,,6.054603863,,1
"('60d731567049e5132e3cc4d4', 30.7)",,,5.564172321,,1
"('60d731567049e5132e3cc4d4', 32.3)",,,4.961862284,,1
"('60d731567049e5132e3cc4d4', 33.8)",,,6.631500792,,1
"('60d731567049e5132e3cc4d4', 35.3)",,,6.311388052,,1
"('60d731567049e5132e3cc4d4', 36.9)",,,5.988299373,,1
"('60d731567049e5132e3cc4d4', 38.3)",,,6.535997664,,1
"('60d731567049e5132e3cc4d4', 39.8)",,,6.393416723,,1
"('60d731567049e5132e3cc4d4', 42.5)",,,6.12976302,,1
"('60d731567049e5132e3cc4d4', 43.1)",,,6.611542969,,1
"('60d731567049e5132e3cc4d4', 44.9)",,,6.924172871,,1
"('60d731567049e5132e3cc4d4', 46.1)",,,7.396710537,,1
"('60d731567049e5132e3cc4d4', 47.5)",,,6.827585591,,1
"('60d731567049e5132e3cc4d4', 50.5)",,,5.703855165,,1
"('60d731567049e5132e3cc4d4', 51.5)",,,6.767768346,,1
"('60d731567049e5132e3cc4d4', 55.0)",,,6.365838461,,1
"('60d731567049e5132e3cc4d4', 57.8)",,,6.018421695,,1
"('60d731567049e5132e3cc4d4', 60.1)",,,7.396710537,,1
"('60d731567049e5132e3cc4d4', 63.6)",,,6.534516632,,1
"('60d731567049e5132e3cc4d4', 64.3)",,,7.366226929,,1
"('60d731567049e5132e3cc4d4', 64.7)",,,5.735626042,,1
"('60d731567049e5132e3cc4d4', 65.9)",,,7.366226929,,1
"('60d731567049e5132e3cc4d4', 69.9)",,,3.954917554,,1
"('60d731567049e5132e3cc4d4', 70.5)",,,7.366226929,,1
"('60d731567049e5132e3cc4d4', 72.6)",,,5.269141534,,1
"('60d731567049e5132e3cc4d4', 73.4)",,,4.956917231,,1
"('60d731567049e5132e3cc4d4', 78.3)",,,5.589901592,,1
"('60d731567049e5132e3cc4d4', 79.7)",,,4.605046332,,1
"('60d731567049e5132e3cc4d4', 84.7)",,,6.745548976,,1
"('60d731567049e5132e3cc4d4', 85.5)",,,6.007340169,,1
"('60d731567049e5132e3cc4d4', 86.9)",,,4.719331287,,1
"('60d731567049e5132e3cc4d4', 88.9)",,,6.247115609,,1
"('60d731567049e5132e3cc4d4', 91.8)",,,5.581928051,,1
"('60d731567049e5132e3cc4d4', 93.0)",,,5.26212584,,1
"('60d731567049e5132e3cc4d4', 94.4)",,,6.063752812,,1
"('60d731567049e5132e3cc4d4', 97.9)",,,5.85059294,,1
"('60d731567049e5132e3cc4d4', 104.9)",,,6.026549198,,1
"('60d731567049e5132e3cc4d4', 105.9)",,,6.225709011,,1
"('60d731567049e5132e3cc4d4', 107.7)",,,6.090354709,,1
"('60d731567049e5132e3cc4d4', 113.6)",,,5.372025949,,1
"('60d731567049e5132e3cc4d4', 115.9)",,,5.561689192,,1
"('60d731567049e5132e3cc4d4', 117.0)",,,5.506841784,,1
"('610c59ee34cc312d7ca55e45', 3.5)",,,7.256114028,,1
"('610c59ee34cc312d7ca55e45', 15.5)",,,6.363660295,,1
"('610c59ee34cc312d7ca55e45', 17.6)",,,7.396710537,,1
"('610c59ee34cc312d7ca55e45', 18.5)",,,5.372025949,,1
"('610c59ee34cc312d7ca55e45', 20.6)",,,6.615078486,,1
"('610c59ee34cc312d7ca55e45', 24.4)",,,6.611542969,,1
"('610c59ee34cc312d7ca55e45', 27.4)",,,7.119400245,,1
"('610c59ee34cc312d7ca55e45', 33.0)",,,5.657093158,,1
"('610c59ee34cc312d7ca55e45', 37.9)",,,5.321687476,,1
"('610c59ee34cc312d7ca55e45', 39.2)",,,5.506841784,,1
"('610c59ee34cc312d7ca55e45', 42.9)",,,5.372025949,,1
"('610c59ee34cc312d7ca55e45', 44.0)",,,5.544798286,,1
"('610c59ee34cc312d7ca55e45', 56.5)",,,5.561689192,,1
"('610c59ee34cc312d7ca55e45', 61.1)",,,6.273193014,,1
"('610c59ee34cc312d7ca55e45', 64.7)",,,4.736667354,,1
"('610c59ee34cc312d7ca55e45', 65.7)",,,5.714162885,,1
"('610c59ee34cc312d7ca55e45', 66.8)",,,5.741384054,,1
"('610c59ee34cc312d7ca55e45', 75.4)",,,6.38952206,,1
"('610c59ee34cc312d7ca55e45', 78.1)",,,6.723957079,,1
"('610c59ee34cc312d7ca55e45', 79.0)",,,6.534516632,,1
"('610c59ee34cc312d7ca55e45', 81.1)",,,7.366226929,,1
