SID,entry,evaluation,replacement
65d6a09286a0c99e632a46dd,that,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,Orange,REPLACE,orange
65e1f75ab3efd22e847cfbf0,Apple,REPLACE,apple
65e1f75ab3efd22e847cfbf0,banana,FOUND,banana
65e1f75ab3efd22e847cfbf0,tomato,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,grapes,REPLACE,grape
65e1f75ab3efd22e847cfbf0,cherries,REPLACE,cherry
65e1f75ab3efd22e847cfbf0,pineapple,FOUND,pineapple
65e1f75ab3efd22e847cfbf0,mango,FOUND,mango
65e1f75ab3efd22e847cfbf0,kiwi,FOUND,kiwi
65e1f75ab3efd22e847cfbf0,I'm,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,trying to think,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,avocado,FOUND,avocado
65e1f75ab3efd22e847cfbf0,strawberry,FOUND,strawberry
65e1f75ab3efd22e847cfbf0,watermelon,FOUND,watermelon
65e1f75ab3efd22e847cfbf0,Peach,REPLACE,peach
65e1f75ab3efd22e847cfbf0,blueberry,FOUND,blueberry
65e1f75ab3efd22e847cfbf0,blackberry,FOUND,blackberry
65e1f75ab3efd22e847cfbf0,cranberry,FOUND,cranberry
65e1f75ab3efd22e847cfbf0,melon,REPLACE,pomelo
65e1f75ab3efd22e847cfbf0,pear,FOUND,pear
65e1f75ab3efd22e847cfbf0,lime,FOUND,lime
65e1f75ab3efd22e847cfbf0,pomegranate,FOUND,pomegranate
65e1f75ab3efd22e847cfbf0,mango,FOUND,mango
65e1f75ab3efd22e847cfbf0,apricot,FOUND,apricot
65e1f75ab3efd22e847cfbf0,applesauce,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,guava,FOUND,guava
65e1f75ab3efd22e847cfbf0,jackfruit,FOUND,jackfruit
65e1f75ab3efd22e847cfbf0,grapefruit,FOUND,grapefruit
65e1f75ab3efd22e847cfbf0,now,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,I'm going to,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,leave,REPLACE,olive
65e1f75ab3efd22e847cfbf0,like a,REPLACE,lime
65e1f75ab3efd22e847cfbf0,lemon,FOUND,lemon
65e1f75ab3efd22e847cfbf0,fig,FOUND,fig
65e1f75ab3efd22e847cfbf0,plum,FOUND,plum
65e1f75ab3efd22e847cfbf0,YG,EXCLUDE,EXCLUDE
65e1f75ab3efd22e847cfbf0,Mulberry,REPLACE,mulberry
65e1f75ab3efd22e847cfbf0,planking,REPLACE,plantain
65e1f75ab3efd22e847cfbf0,still,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,apples,REPLACE,apple
65cb63e160bb47fbf9349269,bananas,REPLACE,banana
65cb63e160bb47fbf9349269,oranges,REPLACE,orange
65cb63e160bb47fbf9349269,strawberries,REPLACE,strawberry
65cb63e160bb47fbf9349269,blueberries,REPLACE,blueberry
65cb63e160bb47fbf9349269,kumquats,REPLACE,kumquat
65cb63e160bb47fbf9349269,mandarins,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,raspberries,REPLACE,raspberry
65cb63e160bb47fbf9349269,blueberries,REPLACE,blueberry
65cb63e160bb47fbf9349269,mangos,REPLACE,mango
65cb63e160bb47fbf9349269,dragon,REPLACE,durian
65cb63e160bb47fbf9349269,fruit,REPLACE,starfruit
65cb63e160bb47fbf9349269,Huey's,EXCLUDE,EXCLUDE
65cb63e160bb47fbf9349269,cranberries,REPLACE,cranberry
65cb63e160bb47fbf9349269,guava,FOUND,guava
65cb63e160bb47fbf9349269,jackfruit,FOUND,jackfruit
60a48adfe091e410f4eaba34,apples,REPLACE,apple
60a48adfe091e410f4eaba34,bananas,REPLACE,banana
60a48adfe091e410f4eaba34,avocado,FOUND,avocado
60a48adfe091e410f4eaba34,strawberries,REPLACE,strawberry
60a48adfe091e410f4eaba34,blueberries,REPLACE,blueberry
60a48adfe091e410f4eaba34,lemons,REPLACE,lemon
60a48adfe091e410f4eaba34,limes,REPLACE,lime
60a48adfe091e410f4eaba34,kiwi,FOUND,kiwi
60a48adfe091e410f4eaba34,oranges,REPLACE,orange
60a48adfe091e410f4eaba34,tangerines,REPLACE,tangerine
60a48adfe091e410f4eaba34,BlackBerry,REPLACE,blackberry
60a48adfe091e410f4eaba34,Dragon,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,Berry,REPLACE,cherry
60a48adfe091e410f4eaba34,Peach,REPLACE,peach
60a48adfe091e410f4eaba34,watermelon,FOUND,watermelon
60a48adfe091e410f4eaba34,pumpkin,REPLACE,pepino
60a48adfe091e410f4eaba34,Beats,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,cantaloupe,FOUND,cantaloupe
65c25cf77dca9d7ca7d9ebdb,actually,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Nana,REPLACE,banana
65c25cf77dca9d7ca7d9ebdb,strawberry,FOUND,strawberry
65c25cf77dca9d7ca7d9ebdb,watermelon,FOUND,watermelon
65c25cf77dca9d7ca7d9ebdb,for buying,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,grapes,REPLACE,grape
65c25cf77dca9d7ca7d9ebdb,oranges,REPLACE,orange
65c25cf77dca9d7ca7d9ebdb,blood,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,oranges,REPLACE,orange
65c25cf77dca9d7ca7d9ebdb,mandarins,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Chili's,REPLACE,chilies
65c25cf77dca9d7ca7d9ebdb,tangerines,REPLACE,tangerine
65c25cf77dca9d7ca7d9ebdb,pomelos,REPLACE,pomelo
65c25cf77dca9d7ca7d9ebdb,grapefruit,FOUND,grapefruit
65c25cf77dca9d7ca7d9ebdb,blueberries,REPLACE,blueberry
65c25cf77dca9d7ca7d9ebdb,dragon,REPLACE,durian
65c25cf77dca9d7ca7d9ebdb,fruit,REPLACE,starfruit
65c25cf77dca9d7ca7d9ebdb,h,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,e,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,r,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,a,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,Asian,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,parents,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,melling,REPLACE,melinjo
65c25cf77dca9d7ca7d9ebdb,honeydew,FOUND,honeydew
65c25cf77dca9d7ca7d9ebdb,melon,REPLACE,pomelo
65c25cf77dca9d7ca7d9ebdb,unclogs,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,kiwis,REPLACE,kiwi
65c25cf77dca9d7ca7d9ebdb,passion,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,fruit,REPLACE,starfruit
65c25cf77dca9d7ca7d9ebdb,peaches,REPLACE,peach
65c25cf77dca9d7ca7d9ebdb,nectarines,REPLACE,nectarine
65c25cf77dca9d7ca7d9ebdb,pomegranate,FOUND,pomegranate
65c25cf77dca9d7ca7d9ebdb,guavas,REPLACE,guava
65c25cf77dca9d7ca7d9ebdb,2,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,star,EXCLUDE,EXCLUDE
65c25cf77dca9d7ca7d9ebdb,fruit,REPLACE,starfruit
65c25cf77dca9d7ca7d9ebdb,cherimoya,REPLACE,chirimoya
65e358d9c5e3ee026268b2a7,tomato,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,strawberries,REPLACE,strawberry
65e358d9c5e3ee026268b2a7,bananas,REPLACE,banana
65e358d9c5e3ee026268b2a7,apples,REPLACE,apple
65e358d9c5e3ee026268b2a7,raspberries,REPLACE,raspberry
65e358d9c5e3ee026268b2a7,blackberries,REPLACE,blackberry
65e358d9c5e3ee026268b2a7,oranges,REPLACE,orange
65e358d9c5e3ee026268b2a7,pineapple,FOUND,pineapple
65e358d9c5e3ee026268b2a7,melon,REPLACE,pomelo
65e358d9c5e3ee026268b2a7,cantaloupe,FOUND,cantaloupe
65e358d9c5e3ee026268b2a7,honeydew,FOUND,honeydew
65e358d9c5e3ee026268b2a7,watermelon,FOUND,watermelon
65e358d9c5e3ee026268b2a7,cranberries,REPLACE,cranberry
65e358d9c5e3ee026268b2a7,blueberries,REPLACE,blueberry
65e358d9c5e3ee026268b2a7,pears,REPLACE,pear
65e358d9c5e3ee026268b2a7,and,REPLACE,karonda
65e358d9c5e3ee026268b2a7,peaches,REPLACE,peach
65e358d9c5e3ee026268b2a7,grapes,REPLACE,grape
65e358d9c5e3ee026268b2a7,TV,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,chaos,REPLACE,chayote
65e358d9c5e3ee026268b2a7,starfruit,FOUND,starfruit
65e358d9c5e3ee026268b2a7,pomegranates,REPLACE,pomegranate
65e358d9c5e3ee026268b2a7,plantains,REPLACE,plantain
65e358d9c5e3ee026268b2a7,a,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,mango,FOUND,mango
65e358d9c5e3ee026268b2a7,mango,FOUND,mango
65e358d9c5e3ee026268b2a7,dragon,REPLACE,durian
65e358d9c5e3ee026268b2a7,fruit,REPLACE,starfruit
65e358d9c5e3ee026268b2a7,grapefruits,REPLACE,grapefruit
65e358d9c5e3ee026268b2a7,litchi,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,cherries,REPLACE,cherry
65e358d9c5e3ee026268b2a7,passion,EXCLUDE,EXCLUDE
65e358d9c5e3ee026268b2a7,fruit,REPLACE,starfruit
5f5aa60bef062519ff711fe6,strawberries,REPLACE,strawberry
5f5aa60bef062519ff711fe6,grapes,REPLACE,grape
5f5aa60bef062519ff711fe6,watermelon,FOUND,watermelon
5f5aa60bef062519ff711fe6,antelope,REPLACE,cantaloupe
5f5aa60bef062519ff711fe6,honeydew,FOUND,honeydew
5f5aa60bef062519ff711fe6,blueberries,REPLACE,blueberry
5f5aa60bef062519ff711fe6,raspberries,REPLACE,raspberry
5f5aa60bef062519ff711fe6,blackberries,REPLACE,blackberry
5f5aa60bef062519ff711fe6,oranges,REPLACE,orange
5f5aa60bef062519ff711fe6,apples,REPLACE,apple
5f5aa60bef062519ff711fe6,bananas,REPLACE,banana
5f5aa60bef062519ff711fe6,grapefruit,FOUND,grapefruit
5f5aa60bef062519ff711fe6,tomato,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,dragon,REPLACE,durian
5f5aa60bef062519ff711fe6,fruit,REPLACE,starfruit
5f5aa60bef062519ff711fe6,papaya,FOUND,papaya
5f5aa60bef062519ff711fe6,pomegranate,FOUND,pomegranate
5f5aa60bef062519ff711fe6,AJ,EXCLUDE,EXCLUDE
5f5aa60bef062519ff711fe6,lemons,REPLACE,lemon
5f5aa60bef062519ff711fe6,limes,REPLACE,lime
65d54b3b524fcafb543d1b23,okay,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,fruit,REPLACE,starfruit
65d54b3b524fcafb543d1b23,apple,FOUND,apple
65d54b3b524fcafb543d1b23,oranges,REPLACE,orange
65d54b3b524fcafb543d1b23,blueberry,FOUND,blueberry
65d54b3b524fcafb543d1b23,strawberries,REPLACE,strawberry
65d54b3b524fcafb543d1b23,banana,FOUND,banana
65d54b3b524fcafb543d1b23,watermelon,FOUND,watermelon
65d54b3b524fcafb543d1b23,cantaloupe,FOUND,cantaloupe
65d54b3b524fcafb543d1b23,dragon,REPLACE,durian
65d54b3b524fcafb543d1b23,fruit,REPLACE,starfruit
65d54b3b524fcafb543d1b23,honeydew,FOUND,honeydew
65d54b3b524fcafb543d1b23,kiwi,FOUND,kiwi
65d54b3b524fcafb543d1b23,golden,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,kiwi,FOUND,kiwi
65d54b3b524fcafb543d1b23,Plum,REPLACE,plum
65d54b3b524fcafb543d1b23,peaches,REPLACE,peach
65d54b3b524fcafb543d1b23,mangos,REPLACE,mango
65d54b3b524fcafb543d1b23,coconut,FOUND,coconut
65d54b3b524fcafb543d1b23,tomatoes,EXCLUDE,EXCLUDE
65d54b3b524fcafb543d1b23,are fruit,REPLACE,bael fruit
65d54b3b524fcafb543d1b23,and,REPLACE,karonda
60d731567049e5132e3cc4d4,apples,REPLACE,apple
60d731567049e5132e3cc4d4,oranges,REPLACE,orange
60d731567049e5132e3cc4d4,lemons,REPLACE,lemon
60d731567049e5132e3cc4d4,limes,REPLACE,lime
60d731567049e5132e3cc4d4,tomato,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,pomegranate,FOUND,pomegranate
60d731567049e5132e3cc4d4,persimmon,FOUND,persimmon
60d731567049e5132e3cc4d4,grapes,REPLACE,grape
60d731567049e5132e3cc4d4,blueberries,REPLACE,blueberry
60d731567049e5132e3cc4d4,strawberries,REPLACE,strawberry
60d731567049e5132e3cc4d4,raspberries,REPLACE,raspberry
60d731567049e5132e3cc4d4,blackberries,REPLACE,blackberry
60d731567049e5132e3cc4d4,acai,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,berries,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,goji,REPLACE,goumi
60d731567049e5132e3cc4d4,berries,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,cranberries,REPLACE,cranberry
60d731567049e5132e3cc4d4,kiwi,FOUND,kiwi
60d731567049e5132e3cc4d4,pineapple,FOUND,pineapple
60d731567049e5132e3cc4d4,nectarines,REPLACE,nectarine
60d731567049e5132e3cc4d4,tangerines,REPLACE,tangerine
60d731567049e5132e3cc4d4,clementines,REPLACE,clementine
60d731567049e5132e3cc4d4,peaches,REPLACE,peach
60d731567049e5132e3cc4d4,Blood,EXCLUDE,EXCLUDE
60d731567049e5132e3cc4d4,Orange,REPLACE,orange
60d731567049e5132e3cc4d4,grapefruit,FOUND,grapefruit
60d731567049e5132e3cc4d4,cantaloupe,FOUND,cantaloupe
60d731567049e5132e3cc4d4,honeydew,FOUND,honeydew
60d731567049e5132e3cc4d4,melon,REPLACE,pomelo
60d731567049e5132e3cc4d4,watermelon,FOUND,watermelon
60d731567049e5132e3cc4d4,dragon,REPLACE,durian
60d731567049e5132e3cc4d4,fruit,REPLACE,starfruit
60d731567049e5132e3cc4d4,papaya,FOUND,papaya
60d731567049e5132e3cc4d4,coconut,FOUND,coconut
